Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
egg cheese and bacon sandwich,39,39,70,81.05,2.91,https://www.dunkindonuts.com/en/menu/sandwiches-and-more/bacon-egg-cheese,0,0,0,0.09,167000000,"[20,20,60,20,20,100,40,20,40,20,80,100]",8/20/2020,"Knowledge panel, Reviews, Image, Video Carousel, People also ask"
lancaster sc buy here pay here,69,69,30,53.34,0,https://www.dunkindonuts.com/,0,0,0,0.36,2430000,"[11,11,11,11,11,11,100,11,11,11,11,44]",8/15/2020,"Local pack, Image pack, Site links, Reviews, Video, FAQ"
dunkin donuts lobby hours,5,5,90,86.49,0,https://news.dunkindonuts.com/blog/dunkin-preventative-measures-coronavirus,0,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
dunkin donuts lobby hours,1,1,90,86.49,0,https://www.dunkindonuts.com/en/locations,72,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
dunkin donuts lobby hours,4,4,90,86.49,0,https://www.dunkindonuts.com/en/covid-19/info,1,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
dunkin donuts lobby hours,6,6,90,86.49,0,https://news.dunkindonuts.com/news/dunkin-to-limit-service-nationwide-to-drive-thru-carry-out-and-delivery-service-only,0,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
dunkin donuts lobby hours,2,2,90,86.49,0,https://www.dunkindonuts.com/en/covid-19,2,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
dunkin donuts lobby hours,3,3,90,86.49,0,https://www.dunkindonuts.com/en/about/contact-us/restaurant-visit/store-info,1,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
dunkin donuts lobby hours,9,9,90,86.49,0,https://news.dunkindonuts.com/blog/dunkin-updates-coronavirus-covid19,0,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
dunkin donuts lobby hours,8,8,90,86.49,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
dunkin donuts lobby hours,7,7,90,86.49,0,https://www.dunkindonuts.com/,0,0,0,0,57,"[64,64,79,100,79,64,79,64,64,14,21,21]",8/17/2020,Image pack
smoothie places huntsville al,73,73,30,83.72,0,https://www.dunkindonuts.com/en/menu,0,0,0,0.05,12,"[50,50,50,50,50,50,50,100,50,50,50,50]",8/30/2020,"Local pack, Image pack"
breakfast burrito places,69,69,90,85.88,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,0,0,0,0.07,64200000,"[50,64,100,50,79,79,50,64,50,79,64,100]",8/14/2020,"Site links, Reviews, Video, Featured snippet, Image, AdWords bottom, Video Carousel, People also ask"
free card numbers that work,94,94,20,70.17,1.19,https://www.dunkindonuts.com/en/dd-cards/check-balance,0,0,0,0.18,4390000000,"[27,4,15,4,4,4,8,4,15,4,4,100]",8/14/2020,"Image pack, Reviews, Video Carousel, People also ask, FAQ"
burgers brew and que,91,91,1900,81.88,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,818000,"[100,79,67,67,67,54,100,100,79,100,79,67]",8/16/2020,"Knowledge panel, Site links, Reviews, Video, Image, Video Carousel"
time pdf,47,47,210,72.57,0,https://www.dunkindonuts.com/content/dam/dd/pdf/nutrition.pdf,0,0,0,0,4750000000,"[54,44,82,54,23,23,18,18,54,100,82,82]",8/26/2020,
iced guava white tea price,61,61,50,81.46,0,https://www.dunkindonuts.com/en/menu/donuts/donuts,0,0,0,0.12,1460000,"[0,0,0,0,100,33,33,33,67,33,67,33]",8/18/2020,"Image pack, Reviews, Image, Video Carousel, People also ask"
calories per donut,12,12,140,85.17,0,https://www.dunkindonuts.com/en/menu/nutrition,1,0,0,0,1390000,"[82,82,82,82,82,65,82,100,65,82,100,82]",8/18/2020,"Instant answer, Knowledge panel, Reviews, Image, Video Carousel, People also ask"
concord ca city limits map,91,91,30,72.93,0,https://www.dunkindonuts.com/,0,0,0,0,96,"[14,29,14,14,100,14,14,14,14,100,14,57]",8/18/2020,"Image pack, Site links, Reviews, FAQ"
donut valentine card kit,27,27,50,88.42,0,https://news.dunkindonuts.com/blog?t=DIY,0,0,0,1,6370000,"[0,0,0,0,0,0,0,0,0,0,100,67]",8/22/2020,"Image pack, Reviews, Video"
do you put sugar in a latte,21,21,50,83.25,0,https://www.dunkindonuts.com/en/food-drinks/hot-drinks/latte,0,0,0,0,10500000,"[29,14,14,14,29,57,14,14,71,43,71,100]",8/16/2020,"Site links, Reviews, Video, Featured snippet, Image, People also ask"
iced mocha dunkin,1,1,170,87.11,5.08,https://www.dunkindonuts.com/en/food-drinks/iced-drinks/iced-coffee,136,0,690,0.1,357000,"[65,54,42,54,35,42,42,65,65,81,100,81]",8/18/2020,"Image pack, Reviews, Tweet, Image, Video Carousel, People also ask"
star meats sandwiches,77,77,50,66.96,0,https://www.dunkindonuts.com/en/food-drinks/sandwiches-wraps,0,0,0,0.04,19700000,"[6,34,3,9,9,3,16,3,3,100,6,3]",8/19/2020,"Knowledge panel, Image pack, Reviews, Image"
ddcard offer com,2,2,40,80.54,0,https://www.dunkindonuts.com/en/dd-perks,5,0,0,0,1150000,"[40,20,100,20,20,20,20,0,20,0,20,20]",8/24/2020,"Image pack, Site links, Reviews, AdWords bottom, People also ask"
ddcard offer com,1,1,40,80.54,0,https://www.dunkindonuts.com/en/dd-cards,18,0,0,0,1150000,"[40,20,100,20,20,20,20,0,20,0,20,20]",8/24/2020,"Image pack, Site links, Reviews, AdWords bottom, People also ask"
ddcard offer com,4,4,40,80.54,0,https://news.dunkindonuts.com/blog?t=DD+Card+Offer,2,0,0,0,1150000,"[40,20,100,20,20,20,20,0,20,0,20,20]",8/24/2020,"Image pack, Site links, Reviews, AdWords bottom, People also ask"
ddcard offer com,5,5,40,80.54,0,https://www.dunkindonuts.com/en/dd-perks/dd-perks-terms-and-conditions,2,0,0,0,1150000,"[40,20,100,20,20,20,20,0,20,0,20,20]",8/24/2020,"Image pack, Site links, Reviews, AdWords bottom, People also ask"
ddcard offer com,3,3,40,80.54,0,https://www.dunkindonuts.com/en/menu/offers-promotions,3,0,0,0,1150000,"[40,20,100,20,20,20,20,0,20,0,20,20]",8/24/2020,"Image pack, Site links, Reviews, AdWords bottom, People also ask"
register amazon gift card,54,54,210,88.32,1.5,https://www.dunkindonuts.com/en/dd-cards/gift-cards,0,0,0,0.22,338000000,"[54,54,44,36,44,100,82,44,44,44,54,67]",8/24/2020,"Image pack, Site links, Reviews, Video Carousel, People also ask, FAQ"
personalized gift cards for businesses,91,91,90,67.03,3.6,https://business.giftcards.dunkindonuts.com/,0,0,0,0.68,428000000,"[3,6,3,3,3,3,6,100,100,34,3,6]",8/16/2020,"Site links, Reviews, AdWords top, AdWords bottom"
advertising jobs rockford il,86,86,70,77.52,0,https://www.dunkindonuts.com/,0,0,0,0,4400000,"[0,60,20,20,20,20,20,20,0,0,0,100]",8/26/2020,"Image pack, AdWords top, Jobs search"
arabica careers,26,26,20,63.35,0,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/coffee,0,0,0,0,2550000,"[0,0,0,11,11,0,0,11,100,0,11,11]",8/29/2020,
new london coffee shop,93,93,170,78.24,0,https://www.dunkindonuts.com/,0,0,0,0.02,521000000,"[100,100,81,81,81,54,81,65,54,27,42,81]",8/13/2020,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
bowling batavia ny,90,90,40,71.48,0,https://www.dunkindonuts.com/,0,0,0,0,635000,"[29,14,14,100,14,14,14,14,43,14,14,14]",8/12/2020,"Knowledge panel, Image pack, Site links, Reviews, Video, Featured snippet"
how many calories in vanilla chai dunkin donuts,2,2,30,77.96,0,https://www.dunkindonuts.com/en/food-drinks/hot-drinks/vanilla-chai,3,0,0,0,478000,"[14,100,14,14,14,100,0,14,14,14,14,14]",8/18/2020,"Image pack, Reviews, Video, Featured snippet, Image, People also ask"
best tasting bagels,51,51,70,89.35,0,https://www.dunkindonuts.com/en/menu/bagels-and-muffins/bagels,0,0,0,0,2360000,"[0,0,0,0,0,0,0,100,14,14,14,57]",8/18/2020,"Reviews, Featured snippet, Image, AdWords bottom, Video Carousel, People also ask"
dunkin perks,2,2,880,86.68,2.39,https://www.dunkindonuts.com/en/sign-in,22,0,54,0.01,706000,"[68,68,100,77,68,55,68,68,68,55,77,77]",8/18/2020,"Site links, Reviews, Tweet, Video, Video Carousel, People also ask"
peanuts calories,71,68,6600,84.45,2.2,https://www.dunkindonuts.com/en/menu/donuts/donuts,0,0,0,0.01,313000000,"[67,67,67,67,55,44,100,82,67,67,82,82]",8/30/2020,"Instant answer, Knowledge panel, Site links, Image, People also ask"
mobile press register number,41,41,90,79.76,0,https://www.dunkindonuts.com/en/about/contact-us,0,0,0,0,1620000000,"[100,11,11,11,22,11,11,11,22,11,11,56]",8/18/2020,"Image pack, Reviews"
grubhub franchise cost,25,25,50,78.46,0,https://news.dunkindonuts.com/news/dunkin-offers-free-delivery-with-grubhub-through-april-19,0,0,0,0.23,234000,"[33,33,33,33,33,100,33,33,33,33,33,33]",8/25/2020,"Site links, Reviews, People also ask"
grubhub franchise cost,26,26,50,78.46,0,https://www.dunkindonuts.com/en/dunkin-delivers,0,0,0,0.23,234000,"[33,33,33,33,33,100,33,33,33,33,33,33]",8/25/2020,"Site links, Reviews, People also ask"
buy in bulk online,74,74,2900,81.66,0.99,https://www.dunkindonuts.com/en/dd-cards/gift-cards,0,0,0,1,571000000,"[44,44,44,44,44,29,44,36,100,67,55,44]",8/16/2020,"Site links, Reviews, AdWords top, AdWords bottom, People also ask"
diy popsocket cover,63,63,90,78.04,0,https://news.dunkindonuts.com/,0,0,0,0.89,87,"[100,65,53,53,41,65,65,65,41,29,65,24]",8/19/2020,"Image pack, Reviews, Video, Featured snippet, Video Carousel, People also ask"
coffee and food shops near me,33,33,50,76.36,0,https://www.dunkindonuts.com/,0,0,0,0.07,3170000000,"[0,0,0,0,0,0,0,0,100,100,100,100]",8/25/2020,"Local pack, AdWords top, People also ask"
sugar free syrup calories,72,72,210,81.33,0,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/cold-brew,0,0,0,0.62,0,"[66,81,66,53,53,44,81,81,53,66,81,100]",8/17/2020,"Carousel, Image pack, Reviews, Featured snippet, Image, Video Carousel, People also ask"
bacon macros,38,38,390,80.25,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more/bacon-egg-cheese,0,0,0,0,100,"[81,81,67,67,54,44,100,81,81,100,100,100]",8/20/2020,"Reviews, Featured snippet, Image, People also ask"
are english muffins vegan,92,92,880,69.08,0,https://news.dunkindonuts.com/blog/vegan-menu-dunkin,0,0,0,0.01,9780000,"[55,55,45,55,100,77,100,77,55,45,55,55]",8/16/2020,"Reviews, Featured snippet, Image, AdWords top, Video Carousel, People also ask"
starbucks new protein cold brew,96,96,70,88.86,0,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/cold-brew,0,0,0,0,1210000,"[0,100,50,0,0,0,50,0,0,0,0,0]",8/22/2020,"Image pack, Reviews, Video, Image, Video Carousel, People also ask"
all camps coral highlands,90,90,30,82.39,0,https://www.dunkindonuts.com/,0,0,0,0,87,"[20,20,60,20,40,20,20,100,20,20,60,20]",8/20/2020,"Image pack, Video, Video Carousel, People also ask"
steak egg bagel from mcdonalds calories,93,0,50,81.65,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,0,0,0,0,80,"[14,14,14,14,43,29,43,100,14,14,29,14]",8/30/2020,"Image pack, Featured snippet, Image, Video Carousel, People also ask"
nearest starbucks drive through to me,97,97,70,91.2,1.46,https://www.dunkindonuts.com/en/locations,0,0,0,0.15,99,"[0,0,0,25,100,25,25,25,25,75,25,25]",8/15/2020,"Local pack, Image pack, Site links, Reviews, Tweet, Video, AdWords top, People also ask"
n7 coffee,95,95,90,82.2,0,https://www.dunkindonuts.com/,0,0,0,0.35,35,"[78,44,44,11,11,11,44,11,100,11,22,11]",8/30/2020,"Local pack, Image pack, Video, Video Carousel"
calgary to colorado drive time,94,94,70,80.49,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,8540000,"[50,100,50,0,50,0,50,0,50,50,0,0]",8/16/2020,"Instant answer, Video, People also ask"
town near me now,14,14,110,83.01,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,3000000000,"[82,82,53,53,65,65,65,65,53,41,65,100]",8/24/2020,
flavors girl scout cookies 2019,34,34,50,78.62,0,https://news.dunkindonuts.com/blog/get-ready-girl-scout-cookie-inspired-coffee-flavors-are-coming-back-to-dunkin-in-2019,0,0,0,0,2200000,"[0,0,14,0,0,100,14,0,14,100,14,0]",8/14/2020,"Featured snippet, People also ask"
enjoy home delivery,60,60,30,77.18,0,https://news.dunkindonuts.com/blog/uber-eats-june-delivery-offer,0,0,0,0.07,1450000000,"[25,25,100,25,50,25,25,50,25,25,25,100]",8/19/2020,"Site links, Reviews, Video"
food delivery oswego il,83,83,20,85.19,3.23,https://www.dunkindonuts.com/,0,0,0,1,16,"[20,100,40,20,20,80,20,60,20,60,40,60]",8/21/2020,"Image pack, Reviews, Featured snippet, FAQ"
how much is a bacon egg and cheese,2,2,110,89.61,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more/bacon-egg-cheese,14,0,0,0.01,209000000,"[64,79,79,64,64,50,100,100,79,64,50,64]",8/16/2020,"Reviews, Image, Video Carousel, People also ask"
hazelnut frappuccino calories,11,11,70,84.46,0,https://www.dunkindonuts.com/en/menu/frozen-drinks/frozen-iced-coffee,3,0,0,0,150000,"[11,22,11,100,44,22,11,22,11,11,56,11]",8/23/2020,"Image pack, Site links, Reviews, Featured snippet, Image, People also ask"
frn gas card,25,25,70,66.27,0,https://www.dunkindonuts.com/shell,0,0,0,0.29,1020000,"[0,20,0,20,20,0,0,0,100,0,80,20]",8/25/2020,"Image pack, Site links, Reviews, AdWords top, People also ask"
fat free cappuccino nutrition,33,33,50,83.64,0,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/cappuccino,0,0,0,0,87,"[80,20,20,40,20,20,20,20,100,20,0,0]",8/19/2020,"Image pack, Reviews, Image, People also ask"
sandwich thins nutrition,62,62,210,81.17,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,0,0,0,0.76,0,"[100,81,81,81,53,34,100,81,53,66,81,81]",8/18/2020,"Carousel, Image pack, Reviews, Video, Featured snippet, Image, People also ask"
dunkin donuts original iced coffee,5,5,170,88.73,4.08,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/iced-coffee,8,0,34,0.96,585000,"[44,44,36,44,28,36,28,36,44,100,54,44]",8/26/2020,"Image pack, Reviews, Tweet, Image, Video Carousel"
dunkin donuts original iced coffee,6,6,170,88.73,4.08,https://news.dunkindonuts.com/blog/new-dunkin-multi-serve-iced-coffee,8,0,34,0.96,585000,"[44,44,36,44,28,36,28,36,44,100,54,44]",8/26/2020,"Image pack, Reviews, Tweet, Image, Video Carousel"
beaumont ca to las vegas,97,97,20,79.81,0,https://www.dunkindonuts.com/,0,0,0,0,18000000,"[20,80,60,20,80,20,20,60,40,100,60,20]",8/17/2020,"Instant answer, Image pack, Site links, Reviews, FAQ"
mocha moolatte caffeine content,17,17,30,79.48,0,https://www.dunkindonuts.com/en/menu/frozen-drinks/frozen-iced-coffee,0,0,0,0.03,13,"[100,11,78,33,11,11,11,11,11,56,11,11]",8/16/2020,"Image pack, Site links, Reviews, Image, People also ask"
25pcs munchkins dunkin donuts,2,0,20,67.8,0,https://www.dunkindonuts.com/en/menu/donuts/munchkins,2,0,0,0,74,"[0,0,0,50,25,25,50,25,25,25,100,0]",8/30/2020,"Video, Featured snippet, People also ask"
yeast cake near me,28,28,30,85.71,0,https://news.dunkindonuts.com/blog/yeast-vs-cake-vs-french-cruller,0,0,0,0.9,108000000,"[0,0,0,0,0,0,0,0,20,100,20,20]",8/18/2020,"Site links, Reviews, Video, Image, People also ask"
reloadable gift cards near me,56,56,70,84.95,0,https://www.dunkindonuts.com/en/dd-cards/gift-cards,0,0,0,0.78,1360000,"[20,60,20,20,20,20,20,20,100,40,20,40]",8/18/2020,"Local pack, Site links, Reviews, People also ask"
cash for gold milford ma,51,51,90,62.59,0,https://www.dunkindonuts.com/,0,0,0,0.01,74,"[50,50,50,100,50,0,0,50,100,50,50,50]",8/17/2020,"Local pack, Image pack, Site links, Reviews, Video"
plainfield nh restaurants,92,92,30,79.46,0,https://www.dunkindonuts.com/en/locations,0,0,0,0.53,368000,"[67,33,67,33,67,67,33,100,33,33,100,33]",8/22/2020,"Local pack, Image pack, Reviews"
mystery menu items,96,96,30,88.79,0,https://news.dunkindonuts.com/blog/dd-perks-mystery-mondays-offer,0,0,0,0,246000000,"[0,33,0,100,33,67,33,33,33,0,67,0]",8/19/2020,"Image pack, Reviews, Featured snippet, AdWords top, Video Carousel, People also ask"
fruit full fort,92,92,70,69.46,0,https://www.dunkindonuts.com/en/menu,0,0,0,0.08,81700000,"[0,0,0,0,0,0,0,0,0,0,100,4]",8/17/2020,"Image pack, Reviews, Video Carousel"
icee drink near me,25,25,90,82.78,0,https://www.dunkindonuts.com/en/food-drinks/frozen-drinks,0,0,0,0.56,4320000,"[100,65,65,65,41,41,29,53,65,29,65,53]",8/16/2020,"Local pack, Site links, Reviews, Image, People also ask"
starbucks coconut milk nutrition facts,81,81,140,84.89,0,https://news.dunkindonuts.com/blog,0,0,0,0,0,"[16,22,22,28,34,34,100,66,53,28,53,81]",8/27/2020,"Carousel, Image pack, Featured snippet, Image, People also ask"
dunkin donuts coffee box cost,8,8,140,81.42,3.74,https://www.dunkindonuts.com/en/menu,4,0,15,0.23,826000,"[3,13,44,66,66,81,53,100,53,44,16,6]",8/16/2020,"Image pack, Site links, Reviews, Featured snippet, Image"
how much does a dunkin donuts store manager make,13,13,50,85.58,0,https://www.dunkindonuts.com/en/careers,0,0,0,0,53,"[0,0,0,0,0,0,0,0,0,0,100,100]",8/23/2020,"Image pack, Reviews, People also ask"
job application for 14,37,37,20,82.04,0.44,https://www.dunkindonuts.com/en/careers,0,0,0,0.5,2800000000,"[44,11,22,22,33,11,22,100,11,11,11,33]",8/16/2020,"Site links, Reviews, People also ask"
heat press places near me,78,78,30,77.66,0,https://www.dunkindonuts.com/,0,0,0,0,964000000,"[0,0,0,20,40,20,20,100,20,20,20,20]",8/20/2020,"Local pack, Site links, Reviews, Video"
donuts cause cancer,77,77,90,75.49,0,https://news.dunkindonuts.com/news/going-gold,0,0,0,0.06,3320000,"[11,22,33,22,22,100,11,33,11,78,11,22]",8/28/2020,"Image pack, Featured snippet, People also ask"
coffee concord nh,80,80,110,68.44,0,https://www.dunkindonuts.com/,0,0,0,0,35,"[100,100,79,100,64,100,64,64,79,50,50,50]",8/18/2020,"Local pack, Image pack, Site links, Reviews, Video Carousel"
irish cream coffee drinks,71,71,70,80.99,0,https://news.dunkindonuts.com/blog/story-behind-irish-creme-coffee,0,0,0,0.63,17000000,"[20,40,20,20,20,20,20,40,80,100,60,60]",8/23/2020,"Reviews, Image, Video Carousel, People also ask"
oxford university press cary nc,48,48,210,85.6,0.46,https://www.dunkindonuts.com/,0,0,0,0.01,59,"[81,100,81,81,66,53,81,66,81,34,44,44]",8/17/2020,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
oxford university press cary nc,47,47,210,85.6,0.46,https://www.dunkindonuts.com/en/locations,0,0,0,0.01,59,"[81,100,81,81,66,53,81,66,81,34,44,44]",8/17/2020,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
starbucks mocha latte k cups,82,82,320,86.28,5.3,https://www.dunkindonuts.com/en/menu/espresso-and-coffee,0,0,0,1,2720000,"[13,24,54,100,67,67,54,36,29,29,19,13]",8/30/2020,"Image pack, Site links, Image, AdWords top, AdWords bottom, Video Carousel"
providence friars merchandise,71,71,50,77.46,0.28,https://news.dunkindonuts.com/blog/meet-our-brandd-ambassaddor:-lindsay-from-providence-college,0,0,0,1,799000,"[33,33,33,33,33,100,100,33,33,33,33,33]",8/22/2020,"Image pack, Site links, Reviews, Video, AdWords top"
happy hour dunkin donuts 2020,2,2,20,85.02,3.76,https://news.dunkindonuts.com/blog/dunkin-deals-happy-hour,2,0,9,0.1,2040000,"[0,0,0,0,0,0,0,0,0,0,100,81]",8/17/2020,"Image pack, Site links, Reviews, Tweet, Featured snippet, People also ask"
happy hour dunkin donuts 2020,3,3,20,85.02,3.76,https://news.dunkindonuts.com/news/dunkin-introduces-2-iced-mondays-and-extends-free-donut-fridays-for-dd-perksR-members,1,0,6,0.1,2040000,"[0,0,0,0,0,0,0,0,0,0,100,81]",8/17/2020,"Image pack, Site links, Reviews, Tweet, Featured snippet, People also ask"
baskin robbins indianapolis locations,45,45,70,88.38,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,74,"[100,0,0,40,0,0,0,0,0,40,0,0]",8/14/2020,"Local pack, Image pack, Site links, Reviews, FAQ"
phoenix garden hastings menu,31,31,50,70.01,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,65,"[0,0,0,0,0,0,0,0,0,0,100,0]",8/18/2020,"Knowledge panel, Image pack, Reviews"
dunkin donuts vanilla kreme donut,1,1,110,85.23,0,https://www.dunkindonuts.com/en/food-drinks/donuts/donuts,88,0,0,0.04,118000,"[100,100,53,65,53,65,53,65,53,41,65,100]",8/18/2020,"Image pack, Reviews, Image, AdWords top, AdWords bottom, Video Carousel, People also ask"
8 bit donuts,92,92,170,73.19,0,https://www.dunkindonuts.com/en/menu/donuts,0,0,0,0.02,96,"[18,18,13,18,10,10,100,100,82,36,54,54]",8/22/2020,"Knowledge panel, Image pack, Reviews, Video, Image, Video Carousel"
where is area code two one six located,78,78,30,81.73,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,1470000000,"[0,0,0,0,78,11,11,100,33,11,11,11]",8/18/2020,"Reviews, Featured snippet, Video Carousel, People also ask"
p and o drinks policy,65,65,70,62.8,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,187000000,"[0,0,0,0,100,0,0,0,14,0,0,14]",8/22/2020,"Image pack, Reviews, Featured snippet, Video Carousel, People also ask"
